CODE LIST NAME,CODE VALUE,CODE NAME,COMMON,HOTEL,DYNAMIC PACKAGING,VEHICLE,INSURANCE,AIR,CRUISE,RAIL,DEFINITION,DATE
Additional Detail Type,,ADT,,,,,,,,,,2003-06-01,
,14,Dedicated non-smoking section,,*,,,,,,,,2005-05-18,
,15,Smoking section available,,*,,,,,,,,2005-05-18,
,16,Accommodates diabetic/sugar free requirements,,*,,,,,,,,2005-06-01,
,17,Accommodates gluten free requirements,,*,,,,,,,,2005-06-01,
,18,Accommodates lactose free requirements,,*,,,,,,,,2005-06-01,
,19,Accommodates low fat requirements,,*,,,,,,,,2005-06-01,
,20,Accommodates high fiber requirements,,*,,,,,,,,2005-06-01,
,21,Accommodates low potassium requirements,,*,,,,,,,,2005-06-01,
,22,Accommodates low sodium requirements,,*,,,,,,,,2005-06-01,
Revenue Category Code,,RCC,,,,,,,,,,2003-06-01,
,1,Beverage,,*,,,,,,,,2003-06-01,
,2,Food   ,,*,,,,,,,,2003-06-01,
,3,Food & beverage,,*,,,,,,,,2003-06-01,
,4,Golf,,*,,,,,,,,2003-06-01,
,5,Laundry,,*,,,,,,,,2003-06-01,
,6,Other,,*,,,,,,,,2003-06-01,
,7,Parking,,*,,,,,,,,2003-06-01,
,8,Pay per view,,*,,,,,,,,2003-06-01,
,9,Room,,*,,,,,,,,2003-06-01,
,10,Service charges,,*,,,,,,,,2003-06-01,
,11,Spa,,*,,,,,,,,2003-06-01,
,12,Tax,,*,,,,,,,,2003-06-01,
,13,Tax & service charges,,*,,,,,,,,2003-06-01,
,14,Telephone,,*,,,,,,,,2003-06-01,
,15,Tennis,,*,,,,,,,,2003-06-01,
,16,Valet,,*,,,,,,,,2003-06-01,
,17,Total revenue,,*,,,,,,,,2004-11-16,
,18,Internet access,,*,,,,,,,,2007-04-10,
,19,Gaming,,*,,,,,,,,2007-04-10,
,20,Chauffeur/cars,,*,,,,,,,,2007-04-10,
Room Amenity Type,,RMA,,,,,,,,,,2003-06-01,
,1,Adjoining rooms,,*,,,,,,,,2003-06-01,
,2,Air conditioning,,*,,,,,,,,2003-06-01,
,3,Alarm clock,,*,,,,,,,,2003-06-01,
,4,All news channel,,*,,,,,,,,2003-06-01,
,5,AM/FM radio,,*,,,,,,,,2003-06-01,
,6,Baby listening device,,*,,,,,,,,2003-06-01,
,7,Balcony/Lanai/Terrace,,*,,,,,,,,2003-06-01,
,8,Barbeque grills,,*,,,,,,,,2003-06-01,
,9,Bath tub with spray jets,,*,,,,,,,,2003-06-01,
,10,Bathrobe,,*,,,,,,,,2003-06-01,
,11,Bathroom amenities,,*,,,,,,,,2003-06-01,
,12,Bathroom telephone,,*,,,,,,,,2003-06-01,
,13,Bathtub,,*,,,,,,,,2003-06-01,
,14,Bathtub only,,*,,,,,,,,2003-06-01,
,15,Bathtub/shower combination,,*,,,,,,,,2003-06-01,
,16,Bidet,,*,,,,,,,,2003-06-01,
,17,Bottled water,,*,,,,,,,,2003-06-01,
,18,Cable television,,*,,,,,,,,2003-06-01,
,19,Coffee/Tea maker,,*,,,,,,,,2003-06-01,
,20,Color television,,*,,,,,,,,2003-06-01,
,21,Computer,,*,,,,,,,,2003-06-01,
,22,Connecting rooms,,*,,,,,,,,2003-06-01,
,23,Converters/ Voltage adaptors,,*,,,,,,,,2003-06-01,
,24,Copier,,*,,,,,,,,2003-06-01,
,25,Cordless phone,,*,,,,,,,,2003-06-01,
,26,Cribs,,*,,,,,,,,2003-06-01,
,27,Data port,,*,,,,,,,,2003-06-01,
,28,Desk,,*,,,,,,,,2003-06-01,
,29,Desk with lamp,,*,,,,,,,,2003-06-01,
,30,Dining guide,,*,,,,,,,,2003-06-01,
,31,Direct dial phone number,,*,,,,,,,,2003-06-01,
,32,Dishwasher,,*,,,,,,,,2003-06-01,
,33,Double beds,,*,,,,,,,,2003-06-01,
,34,Dual voltage outlet,,*,,,,,,,,2003-06-01,
,35,Electrical current voltage,,*,,,,,,,,2003-06-01,
,36,Ergonomic chair,,*,,,,,,,,2003-06-01,
,37,Extended phone cord,,*,,,,,,,,2003-06-01,
,38,Fax machine,,*,,,,,,,,2003-06-01,
,39,Fire alarm,,*,,,,,,,,2003-06-01,
,40,Fire alarm with light,,*,,,,,,,,2003-06-01,
,41,Fireplace,,*,,,,,,,,2003-06-01,
,42,Free toll free calls,,*,,,,,,,,2003-06-01,
,43,Free calls,,*,,,,,,,,2003-06-01,
,44,Free credit card access calls,,*,,,,,,,,2003-06-01,
,45,Free local calls,,*,,,,,,,,2003-06-01,
,46,Free movies/video,,*,,,,,,,,2003-06-01,
,47,Full kitchen,,*,,,,,,,,2003-06-01,
,48,Grab bars in bathroom,,*,,,,,,,,2003-06-01,
,49,Grecian tub,,*,,,,,,,,2003-06-01,
,50,Hairdryer,,*,,,,,,,,2003-06-01,
,51,High speed internet connection,,*,,,,,,,,2003-06-01,
,52,Interactive web TV,,*,,,,,,,,2003-06-01,
,53,International direct dialing,,*,,,,,,,,2003-06-01,
,54,Internet access,,*,,,,,,,,2003-06-01,
,55,Iron,,*,,,,,,,,2003-06-01,
,56,Ironing board,,*,,,,,,,,2003-06-01,
,57,Jacuzzi,,*,,,,,,,,2003-06-01,
,58,King bed,,*,,,,,,,,2003-06-01,
,59,Kitchen,,*,,,,,,,,2003-06-01,
,60,Kitchen supplies,,*,,,,,,,,2003-06-01,
,61,Kitchenette,,*,,,,,,,,2003-06-01,
,62,Knock light,,*,,,,,,,,2003-06-01,
,63,Laptop,,*,,,,,,,,2003-06-01,
,64,Large desk,,*,,,,,,,,2003-06-01,
,65,Large work area,,*,,,,,,,,2003-06-01,
,66,Laundry basket/clothes hamper,,*,,,,,,,,2003-06-01,
,67,Loft,,*,,,,,,,,2003-06-01,
,68,Microwave,,*,,,,,,,,2003-06-01,
,69,Minibar,,*,,,,,,,,2003-06-01,
,70,Modem,,*,,,,,,,,2003-06-01,
,71,Modem jack,,*,,,,,,,,2003-06-01,
,72,Multi-line phone,,*,,,,,,,,2003-06-01,
,73,Newspaper,,*,,,,,,,,2003-06-01,
,74,Non-smoking,,*,,,,,,,,2003-06-01,
,75,Notepads,,*,,,,,,,,2003-06-01,
,76,Office supplies,,*,,,,,,,,2003-06-01,
,77,Oven,,*,,,,,,,,2003-06-01,
,78,Pay per view movies on TV,,*,,,,,,,,2003-06-01,
,79,Pens,,*,,,,,,,,2003-06-01,
,80,Phone in bathroom,,*,,,,,,,,2003-06-01,
,81,Plates and bowls,,*,,,,,,,,2003-06-01,
,82,Pots and pans,,*,,,,,,,,2003-06-01,
,83,Prayer mats,,*,,,,,,,,2003-06-01,
,84,Printer,,*,,,,,,,,2003-06-01,
,85,Private bathroom,,*,,,,,,,,2003-06-01,
,86,Queen bed,,*,,,,,,,,2003-06-01,
,87,Recliner,,*,,,,,,,,2003-06-01,
,88,Refrigerator,,*,,,,,,,,2003-06-01,
,89,Refrigerator with ice maker,,*,,,,,,,,2003-06-01,
,90,Remote control television,,*,,,,,,,,2003-06-01,
,91,Rollaway bed,,*,,,,,,,,2006-07-17,
,92,Safe,,*,,,,,,,,2003-06-01,
,93,Scanner,,*,,,,,,,,2003-06-01,
,94,Separate closet,,*,,,,,,,,2003-06-01,
,95,Separate modem line available,,*,,,,,,,,2003-06-01,
,96,Shoe polisher,,*,,,,,,,,2003-06-01,
,97,Shower only,,*,,,,,,,,2003-06-01,
,98,Silverware/utensils,,*,,,,,,,,2003-06-01,
,99,Sitting area,,*,,,,,,,,2003-06-01,
,100,Smoke detectors,,*,,,,,,,,2003-06-01,
,101,Smoking,,*,,,,,,,,2003-06-01,
,102,Sofa bed,,*,,,,,,,,2003-06-01,
,103,Speaker phone,,*,,,,,,,,2003-06-01,
,104,Stereo,,*,,,,,,,,2003-06-01,
,105,Stove,,*,,,,,,,,2003-06-01,
,106,Tape recorder,,*,,,,,,,,2003-06-01,
,107,Telephone,,*,,,,,,,,2003-06-01,
,108,Telephone for hearing impaired,,*,,,,,,,,2003-06-01,
,109,Telephones with message light,,*,,,,,,,,2003-06-01,
,110,Toaster oven,,*,,,,,,,,2003-06-01,
,111,Trouser/Pant press,,*,,,,,,,,2003-06-01,
,112,Turn down service,,*,,,,,,,,2003-06-01,
,113,Twin bed,,*,,,,,,,,2003-06-01,
,114,Vaulted ceilings,,*,,,,,,,,2003-06-01,
,115,VCR movies,,*,,,,,,,,2003-06-01,
,116,VCR player,,*,,,,,,,,2003-06-01,
,117,Video games,,*,,,,,,,,2003-06-01,
,118,Voice mail,,*,,,,,,,,2003-06-01,
,119,Wake-up calls,,*,,,,,,,,2003-06-01,
,120,Water closet,,*,,,,,,,,2003-06-01,
,121,Water purification system,,*,,,,,,,,2003-06-01,
,122,Wet bar,,*,,,,,,,,2003-06-01,
,123,Wireless internet connection,,*,,,,,,,,2003-06-01,
,124,Wireless keyboard,,*,,,,,,,,2003-06-01,
,125,Adaptor available for telephone PC use,,*,,,,,,,,2003-06-01,
,126,Air conditioning individually controlled in room,,*,,,,,,,,2003-06-01,
,127,Bathtub & jacuzzi separate,,*,,,,,,,,2003-06-01,
,128,Telephone with data ports,,*,,,,,,,,2003-06-01,
,129,CD  player,,*,,,,,,,,2003-06-01,
,130,Complimentary local calls time limit,,*,,,,,,,,2003-06-01,
,131,Extra person charge for rollaway use,,*,,,,,,,,2003-06-01,
,132,Down/feather pillows,,*,,,,,,,,2003-06-01,
,133,Desk with electrical outlet,,*,,,,,,,,2003-06-01,
,134,ESPN available,,*,,,,,,,,2003-06-01,
,135,Foam pillows,,*,,,,,,,,2003-06-01,
,136,HBO available,,*,,,,,,,,2003-06-01,
,137,High ceilings,,*,,,,,,,,2003-06-01,
,138,Marble bathroom,,*,,,,,,,,2003-06-01,
,139,List of movie channels available,,*,,,,,,,,2003-06-01,
,140,Pets allowed,,*,,,,,,,,2003-06-01,
,141,Oversized bathtub,,*,,,,,,,,2003-06-01,
,142,Shower,,*,,,,,,,,2003-06-01,
,143,Sink in-room,,*,,,,,,,,2003-06-01,
,144,Soundproofed room,,*,,,,,,,,2003-06-01,
,145,Storage space,,*,,,,,,,,2003-06-01,
,146,Tables and chairs,,*,,,,,,,,2003-06-01,
,147,Two-line phone,,*,,,,,,,,2003-06-01,
,148,Walk-in closet,,*,,,,,,,,2003-06-01,
,149,Washer/dryer,,*,,,,,,,,2003-06-01,
,150,Weight scale,,*,,,,,,,,2003-06-01,
,151,Welcome gift,,*,,,,,,,,2003-06-01,
,152,Spare electrical outlet available at desk,,*,,,,,,,,2003-06-01,
,153,Non-refundable charge for pets,,*,,,,,,,,2003-06-01,
,154,Refundable deposit for pets,,*,,,,,,,,2003-06-01,
,155,Separate tub and shower,,*,,,,,,,,2003-06-01,
,156,Entrance type to guest room,,*,,,,,,,,2005-03-24,
,157,Ceiling fan,,*,,,,,,,,2003-06-01,
,158,CNN available,,*,,,,,,,,2003-06-01,
,159,Electrical adaptors available,,*,,,,,,,,2003-12-01,
,160,Buffet breakfast,,*,,,,,,,,2003-12-01,
,161,Accessible room,,*,,,,,,,,2003-06-01,
,162,Closets in room,,*,,,,,,,,2004-05-14,
,163,DVD player,,*,,,,,,,,2004-05-14,
,164,Mini-refrigerator,,*,,,,,,,,2004-05-14,
,165,Separate line billing for multi-line phone,,*,,,,,,,,2004-05-14,
,166,Self-controlled heating/cooling system,,*,,,,,,,,2004-10-04,
,167,Toaster,,*,,,,,,,,2004-10-04,
,168,Analog data port,,*,,,,,,,,2004-10-04,
,169,Collect calls,,*,,,,,,,,2004-10-04,
,170,International calls,,*,,,,,,,,2004-10-04,
,171,Carrier access,,*,,,,,,,,2004-10-04,
,172,Interstate calls,,*,,,,,,,,2004-10-04,
,173,Intrastate calls,,*,,,,,,,,2004-10-04,
,174,Local calls,,*,,,,,,,,2004-10-04,
,175,Long distance calls,,*,,,,,,,,2004-10-04,
,176,Operator-assisted calls,,*,,,,,,,,2004-10-04,
,177,Credit card access calls,,*,,,,,,,,2004-10-04,
,178,Calling card calls,,*,,,,,,,,2004-10-04,
,179,Toll free calls,,*,,,,,,,,2004-10-04,
,180,Universal AC/DC adaptors,,*,,,,,,,,2005-01-04,
,181,Bathtub seat,,*,,,,,,,,2005-03-24,
,182,Canopy/poster bed,,*,,,,,,,,2005-03-24,
,183,Cups/glassware,,*,,,,,,,,2005-03-24,
,184,Entertainment center,,*,,,,,,,,2005-03-24,
,185,Family/oversized room,,*,,,,,,,,2005-03-24,
,186,Hypoallergenic bed,,*,,,,,,,,2005-03-24,
,187,Hypoallergenic pillows,,*,,,,,,,,2005-03-24,
,188,Lamp,,*,,,,,,,,2005-03-24,
,189,Meal included - breakfast,,*,,,,,,,,2005-03-24,
,190,Meal included - continental breakfast,,*,,,,,,,,2005-03-24,
,191,Meal included - dinner,,*,,,,,,,,2005-03-24,
,192,Meal included - lunch,,*,,,,,,,,2005-03-24,
,193,Shared bathroom,,*,,,,,,,,2005-03-24,
,194,Telephone TDD,,*,,,,,,,,2005-03-24,
,195,Water bed,,*,,,,,,,,2005-03-24,
,196,Extra adult charge,,*,,,,,,,,2005-04-18,
,197,Extra child charge,,*,,,,,,,,2005-04-18,
,198,Extra child charge for rollaway use,,*,,,,,,,,2005-04-18,
,199,Meal included:  full American breakfast,,*,,,,,,,,2005-06-01,
,200,Futon,,*,,,,,,,,2005-07-29,
,201,Murphy bed,,*,,,,,,,,2005-07-29,
,202,Tatami mats,,*,,,,,,,,2005-07-29,
,203,Single bed,,*,,,,,,,,2005-07-29,
,204,Annex room,,*,,,,,,,,2005-09-16,
,205,Free newspaper,,*,,,,,,,,2005-09-16,
,206,Honeymoon suites,,*,,,,,,,,2005-09-16,
,207,Complimentary high speed internet in room,,*,,,,,,,,2005-09-16,
,208,Maid service,,*,,,,,,,,2005-09-16,
,209,PC hook-up in room,,*,,,,,,,,2005-09-16,
,210,Satellite television,,*,,,,,,,,2005-09-16,
,211,VIP rooms,,*,,,,,,,,2005-09-16,
,212,Cell phone recharger,,*,,,,,,,,2005-11-11,
,213,DVR player,,*,,,,,,,,2005-11-11,
,214,iPod docking station,,*,,,,,,,,2005-11-11,
,215,Media center,,*,,,,,,,,2005-11-11,
,216,Plug & play panel,,*,,,,,,,,2005-11-11,
,217,Satellite radio,,*,,,,,,,,2005-11-11,
,218,Video on demand,,*,,,,,,,,2005-11-11,
,219,Exterior corridors,,*,,,,,,,,2006-01-24,
,220,Gulf view,,*,,,,,,,,2006-01-24,
,221,Handicap room,,*,,,,,,,,2006-01-24,
,222,Interior corridors,,*,,,,,,,,2006-01-24,
,223,Mountain view,,*,,,,,,,,2006-01-24,
,224,Ocean view,,*,,,,,,,,2006-01-24,
,225,High speed internet access fee,,*,,,,,,,,2006-03-10,
,226,High speed wireless,,*,,,,,,,,2006-03-23,
,227,Premium movie channels,,*,,,,,,,,2006-07-17,
,228,Slippers,,*,,,,,,,,2006-07-17,
,229,First nighters' kit,,*,,,,,,,,2006-07-17,
,230,Chair provided with desk,,*,,,,,,,,2006-07-17,
,231,Pillow top mattress,,*,,,,,,,,2006-07-17,
,232,Feather bed,,*,,,,,,,,2006-07-17,
,233,Duvet,,*,,,,,,,,2006-07-17,
,234,Luxury linen type,,*,,,,,,,,2006-07-17,
,235,International channels,,*,,,,,,,,2006-07-17,
,236,Pantry,,*,,,,,,,,2006-07-17,
,237,Dish-cleaning supplies,,*,,,,,,,,2006-07-17,
,238,Double vanity,,*,,,,,,,,2006-07-17,
,239,Lighted makeup mirror,,*,,,,,,,,2006-07-17,
,240,Upgraded bathroom amenities,,*,,,,,,,,2006-07-17,
,241,VCR player available at front desk,,*,,,,,,,,2006-07-17,
,242,Instant hot water,,*,,,,,,,,2006-07-17,
,243,Outdoor space,,*,,,,,,,,2006-07-17,
,244,Hinoki tub,,*,,,,,,,A Japanese-style soaking tub made from the wood of the Hinoki tree,2006-08-31,
,245,Private pool,,*,,,,,,,,2006-09-13,
,246,High Definition (HD) Flat Panel Television  - 32 inches or greater ,,*,,,,,,,,2007-05-16,
,247,Room windows open,,*,,,,,,,,2007-09-12,
,248,Bedding type unknown or unspecified,,*,,,,,,,,2008-03-17,
,249,Full bed,,*,,,,,,,,2008-03-17,
,250,Round bed,,*,,,,,,,,2008-03-17,
,251,TV,,*,,,,,,,,2008-03-17,
,252,Child rollaway,,*,,,,,,,,2008-10-27,
,253,DVD player available at front desk,,*,,,,,,,,2008-11-04,
,254,Video game player:                                      ,,*,,,,,,,,2008-11-04,
,255,Video game player available at front desk,,*,,,,,,,,2008-11-04,
Room Location Type,,RLT,,,,,,,,,,2003-06-01,
,1,Away from the elevator,,*,,,,,,,,2003-06-01,
,2,Back of building,,*,,,,,,,,2003-06-01,
,3,Bottom floor,,*,,,,,,,,2003-06-01,
,4,Corner,,*,,,,,,,,2003-06-01,
,5,East ,,*,,,,,,,,2003-06-01,
,6,Frequent guest floor,,*,,,,,,,,2003-06-01,
,7,Front of building,,*,,,,,,,,2003-06-01,
,8,High floor,,*,,,,,,,,2003-06-01,
,9,Low floor,,*,,,,,,,,2003-06-01,
,10,Near the elevator,,*,,,,,,,,2003-06-01,
,11,North,,*,,,,,,,,2003-06-01,
,12,South,,*,,,,,,,,2003-06-01,
,13,Top floor,,*,,,,,,,,2003-06-01,
,14,West,,*,,,,,,,,2003-06-01,
,15,Concierge floor,,*,,,,,,,,2003-06-01,
,16,First floor,,*,,,,,,,,2003-06-01,
,17,Ground floor,,*,,,,,,,,2003-06-01,
,18,Lobby level,,*,,,,,,,,2003-06-01,
,19,Poolside,,*,,,,,,,,2003-06-01,
,20,Quiet room,,*,,,,,,,,2003-06-01,
,21,Tower room,,*,,,,,,,,2003-06-01,
,22,Wing room,,*,,,,,,,,2003-06-01,
,23,Main building,,*,,,,,,,,2005-04-18,
,24,Near stairs,,*,,,,,,,,2005-04-18,
,25,Executive floor,,*,,,,,,,,2005-04-18,
,26,Ground floor inside access,,*,,,,,,,,2006-02-07,
,27,Ground floor outside access,,*,,,,,,,,2006-02-07,
Room View Type,,RVT,,,,,,,,,,2003-06-01,
,1,Airport view,,*,,,,,,,,2003-06-01,
,2,Bay view,,*,,,,,,,,2003-06-01,
,3,City view,,*,,,,,,,,2003-06-01,
,4,Courtyard view,,*,,,,,,,,2003-06-01,
,5,Golf view,,*,,,,,,,,2003-06-01,
,6,Harbor view,,*,,,,,,,,2003-06-01,
,7,Intercoastal view,,*,,,,,,,,2003-06-01,
,8,Lake view,,*,,,,,,,,2003-06-01,
,9,Marina view,,*,,,,,,,,2003-06-01,
,10,Mountain view,,*,,,,,,,,2003-06-01,
,11,Ocean view,,*,,,,,,,,2003-06-01,
,12,Pool view,,*,,,,,,,,2003-06-01,
,13,River view,,*,,,,,,,,2003-06-01,
,14,Water view,,*,,,,,,,,2003-06-01,
,15,Beach view,,*,,,,,,,,2005-03-24,
,16,Garden view,,*,,,,,,,,2005-03-24,
,17,Park view,,*,,,,,,,,2005-03-24,
,18,Forest view,,*,,,,,,,,2005-04-18,
,19,Rain forest view,,*,,,,,,,,2005-04-18,
,20,Various views,,*,,,,,,,,2005-04-18,
,21,Limited view,,*,,,,,,,,2005-04-18,
,22,Slope view,,*,,,,,,,,2006-02-07,
,23,Strip view,,*,,,,,,,,2006-09-29,
,24,Countryside view,,*,,,,,,,,2006-09-29,
,25,Sea view,,*,,,,,,,,2006-09-29,
Rule Type,,RUL,,,,,,,,,,2003-06-01,
,1,Cancel,,,,*,,,,,,2003-06-01,
,2,Prepay,,,,*,,,,,,2003-06-01,
,3,Deposit,,,,*,,,,,,2003-06-01,
,4,Guarantee,,,,*,,,,,,2005-05-18,
Sailing Description Code,,SAI,,,,,,,,,,2005-11-11,
,1,Group indicator ,,,,,,,*,,,2005-11-11,
,2,No Itinerary description supported ,,,,,,,*,,,2005-11-11,
,3,Inclusive package available,,,,,,,*,,,2005-11-11,
Search Response Filter,,SRF,,,,,,,,,,2003-06-01,
,1,Featured only,,,,,*,,,,,2003-06-01,
,2,Preferred only,,,,,*,,,,,2003-06-01,
,3,Featured and preferred only,,,,,*,,,,,2003-06-01,
,4,All,,,,,*,,,,,2003-06-01,
Seat Availability,,SAV,,,,,,,,,,2003-12-01,
,1,Available ,,,,,,*,,,,2003-12-01,
,2,Assigned,,,,,,*,,,,2003-12-01,
,3,Unavailable,,,,,,*,,,,2003-12-01,
,4,Advanced boarding pass seat,,,,,,*,,,,2003-12-01,
,5,Check-in reserved seat,,,,,,*,,,,2003-12-01,
,6,Seat blocked for/with deadload,,,,,,*,,,,2003-12-01,
,7,Extra seat,,,,,,*,,,,2003-12-01,
,8,Seat is free,,,,,,*,,,,2003-12-01,
,9,Seat for group pre-allocation,,,,,,*,,,,2003-12-01,
,10,Courtesy reserved seat,,,,,,*,,,,2003-12-01,
,11,Seat is not available for interline through check-in,,,,,,*,,,,2003-12-01,
,12,Seat occupied for medical reasons,,,,,,*,,,,2003-12-01,
,13,Seat occupied for medical reasons,,,,,,*,,,,2003-12-01,
,14,Seat is occupied,,,,,,*,,,,2003-12-01,
,15,Protected seat,,,,,,*,,,,2003-12-01,
,16,No seat here,,,,,,*,,,,2003-12-01,
,17,Reserved seat generic,,,,,,*,,,,2003-12-01,
,18,Seat protected for code sharing,,,,,,*,,,,2003-12-01,
,19,Transit passenger - seat occupied by a transit passenger or load,,,,,,*,,,,2003-12-01,
,20,Upline protected seat ,,,,,,*,,,,2003-12-01,
,21,Downline protected seats,,,,,,*,,,,2003-12-01,
,22,Seat is not available for partner airlines use ,,,,,,*,,,,2003-12-01,
,23,Advanced seat selection seat ,,,,,,*,,,,2003-12-01,
,24,Seat blocked for other reason,,,,,,*,,,,2003-12-01,
,25,Seat blocked for airport use,,,,,,*,,,,2010-01-08,
,26,Seat blocked for local passenger boarded,,,,,,*,,,,2010-02-08,
,27,Seat blocked for through passenger boarded,,,,,,*,,,,2010-02-08,
Seat Preference,,STP,,,,,,,,,,2003-06-01,
,1,None,*,,,,,,,,,2003-06-01,
,2,Together,*,,,,,,,,,2003-06-01,
,3,Aisle,*,,,,,,,,,2003-06-01,
,4,Center,*,,,,,,,,,2003-06-01,
,5,Window,*,,,,,,,,,2003-06-01,
,6,Specific,*,,,,,,,,,2003-06-01,
,7,Exit,*,,,,,,,,,2003-06-01,
,8,Nonsmoking aisle,,,,,,*,,,,2005-11-07,
,9,Nonsmoking window,,,,,,*,,,,2005-11-07,
,10,Nonsmoking bulkhead,,,,,,*,,,,2005-11-07,
,11,Nonsmoking any,,,,,,*,,,,2005-11-07,
,12,Smoking aisle,,,,,,*,,,,2005-11-07,
,13,Smoking window,,,,,,*,,,,2005-11-07,
,14,Smoking bulkhead,,,,,,*,,,,2005-11-07,
,15,Smoking any,,,,,,*,,,,2005-11-07,
,16,Adjacent aisle seat,,,,,,*,,,,2008-05-30,
,17,Premium seat,,,,,,*,,,,2008-10-31,
,18,Blocked seat,,,,,,*,,,,2008-10-31,
,19,Permanently blocked seat,,,,,,*,,,,2008-10-31,
Security Feature Code,,SEC,,,,,,,,,,2003-06-01,
,1,2nd lock on guest doors,,*,,,,,,,,2003-06-01,
,2,Address of nearest police station,,*,,,,,,,,2003-06-01,
,3,Alarms continuously monitored,,*,,,,,,,,2003-06-01,
,4,Audible alarm smoke detectors in guest rooms,,*,,,,,,,,2003-06-01,
,5,Auto link to fire station,,*,,,,,,,,2003-06-01,
,6,Automatic fire doors,,*,,,,,,,,2003-06-01,
,7,"Building meets all current local, state and country building codes",,*,,,,,,,,2003-06-01,
,8,Complies with Hotel/Motel Safety Act,,*,,,,,,,,2003-06-01,
,9,Complies with Local/State/Federal fire laws,,*,,,,,,,,2003-06-01,
,10,Dead bolts on guest room doors,,*,,,,,,,,2003-06-01,
,11,Distance to nearest police station,,*,,,,,,,,2003-06-01,
,12,Doctor on call,,*,,,,,,,,2003-06-01,
,13,Electronic room key,,*,,,,,,,,2003-06-01,
,14,Elevator auto recall,,*,,,,,,,,2003-06-01,
,15,Emergency back-up generators,,*,,,,,,,,2003-06-01,
,16,Emergency evacuation plan,,*,,,,,,,,2003-06-01,
,17,Emergency exit maps,,*,,,,,,,,2003-06-01,
,18,Emergency info in room,,*,,,,,,,,2003-06-01,
,19,Emergency lighting,,*,,,,,,,,2003-06-01,
,20,Fire detectors in guest rooms,,*,,,,,,,,2003-06-01,
,21,Fire detectors in hallways,,*,,,,,,,,2003-06-01,
,22,Fire detectors in public areas,,*,,,,,,,,2003-06-01,
,23,Fire extinguishers,,*,,,,,,,,2003-06-01,
,24,Fire resistant guest room doors,,*,,,,,,,,2003-06-01,
,25,Fire resistant hall room doors,,*,,,,,,,,2003-06-01,
,26,Frequency of evacuation drills,,*,,,,,,,,2003-06-01,
,27,Guest room doors self-closing,,*,,,,,,,,2003-06-01,
,28,Hard wired smoke detectors,,*,,,,,,,,2003-06-01,
,29,"If no 24 hour security, what are the hours?",,*,,,,,,,,2003-06-01,
,30,Lighted parking area,,*,,,,,,,,2003-06-01,
,31,Lighted walkways,,*,,,,,,,,2003-06-01,
,32,Multiple exits on each floor,,*,,,,,,,,2003-06-01,
,33,Parking area attendants,,*,,,,,,,,2003-06-01,
,34,Patrolled parking area,,*,,,,,,,,2003-06-01,
,35,Phone number of nearest police station,,*,,,,,,,,2003-06-01,
,36,Property has elevators,,*,,,,,,,,2003-06-01,
,37,Public address system,,*,,,,,,,,2003-06-01,
,38,Response time (minutes) from fire/police department,,*,,,,,,,,2003-06-01,
,39,Restricted public access,,*,,,,,,,,2003-06-01,
,40,Room access through exterior corridor,,*,,,,,,,,2003-06-01,
,41,Room access through interior corridor,,*,,,,,,,,2003-06-01,
,42,Room accessible through balcony sliding glass doors,,*,,,,,,,,2003-06-01,
,43,Room windows open,,*,,,,,,,,2003-06-01,
,44,Safety chains on guest doors,,*,,,,,,,,2003-06-01,
,45,Secondary locks on room windows,,*,,,,,,,,2003-06-01,
,46,Secondary locks on sliding glass doors,,*,,,,,,,,2003-06-01,
,47,Security 24 hours/day,,*,,,,,,,,2003-06-01,
,48,Smoke detector in guest rooms,,*,,,,,,,,2003-06-01,
,49,Smoke detector in hallways,,*,,,,,,,,2003-06-01,
,50,Smoke detector in public areas,,*,,,,,,,,2003-06-01,
,51,Some guest rooms have a balcony,,*,,,,,,,,2003-06-01,
,52,Sprinklers in guest rooms,,*,,,,,,,,2003-06-01,
,53,Sprinklers in hallways,,*,,,,,,,,2003-06-01,
,54,Sprinklers in public areas,,*,,,,,,,,2003-06-01,
,55,Staff trained in CPR,,*,,,,,,,,2003-06-01,
,56,Staff trained in duplicate key issue,,*,,,,,,,,2003-06-01,
,57,Staff trained in first aid,,*,,,,,,,,2003-06-01,
,58,Uniformed security,,*,,,,,,,,2003-06-01,
,59,Ventilated stair wells,,*,,,,,,,,2003-06-01,
,60,Video cameras at entrance,,*,,,,,,,,2003-06-01,
,61,Video cameras in hallways,,*,,,,,,,,2003-06-01,
,62,Video cameras in public areas,,*,,,,,,,,2003-06-01,
,63,Viewports in guest room doors,,*,,,,,,,,2003-06-01,
,64,Visual alarm smoke detectors in guest rooms,,*,,,,,,,,2003-06-01,
,65,Well lighted exit signs,,*,,,,,,,,2003-06-01,
,66,Which floors have exterior entrances,,*,,,,,,,,2003-06-01,
,67,Which floors have interior entrances,,*,,,,,,,,2003-06-01,
,68,Balcony accessibly by adjoining rooms,,*,,,,,,,,2003-06-01,
,69,Double glazed windows,,*,,,,,,,,2003-06-01,
,70,Fire extinguishers in hallways,,*,,,,,,,,2003-06-01,
,71,Security ,,*,,,,,,,,2003-06-01,
,72,Audible alarms in hallways,,*,,,,,,,,2004-05-14,
,73,Audible alarms in public areas,,*,,,,,,,,2004-05-14,
,74,Automated External Defibrillator (AED) on-site,,*,,,,,,,,2004-05-14,
